"passportArea","weight","firstName","middleName","lastName","currentTeamId","birthDate","height","role","birthArea","wyId","foot","shortName","currentNationalTeamId","birthYear","birthMonth"
"Spain",89,"Unai",NA,"Sim\u00f3n Mendibil",678,"1997-06-11",190,"Goalkeeper","Spain",344059,"right","Unai Sim\u00f3n",1604,1997,6
"Spain",76,"Andoni",NA,"L\u00f3pez Saratxo",708,"1996-04-05",187,"Defender","Spain",344065,"left","Andoni L\u00f3pez",NA,1996,4
"Spain",77,"Oriol",NA,"Busquets Mas",759,"1999-01-20",185,"Midfielder","Spain",344046,"right","Oriol Busquets",NA,1999,1
"Spain",67,"\u00d3scar",NA,"Rodr\u00edguez Arnaiz",712,"1998-06-28",174,"Midfielder","Spain",352789,"right","\u00d3scar Rodr\u00edguez",NA,1998,6
"Spain",75,"Manuel",NA,"Morlanes Ari\u00f1o",682,"1999-01-12",178,"Midfielder","Spain",352788,"right","Manu Morlanes",NA,1999,1
"Spain",77,"Luca Zinedine",NA,"Zidane",675,"1998-05-13",183,"Goalkeeper","France",352985,"right","L. Zidane",NA,1998,5
"Spain",74,"Aitor",NA,"Ruibal Garc\u00eda",751,"1996-03-22",176,"Forward","Spain",357992,"right","Aitor Ruibal",NA,1996,3
"Spain",73,"Gonzalo",NA,"Villar del Fraile",702,"1998-03-23",180,"Midfielder","Spain",357981,"right","Gonzalo Villar",NA,1998,3
"Spain",65,"Victor",NA,"Pastrana Carrasco",718,"1996-09-27",179,"Midfielder","Spain",359844,"left","Pastrana",NA,1996,9
"Spain",74,"Javier",NA,"Jim\u00e9nez Garc\u00eda",767,"1997-03-11",182,"Defender","Spain",364844,"right","Javi Jim\u00e9nez",NA,1997,3
"Spain",0,"Antonio",NA,"Moya Vega",734,"1998-03-20",0,"Midfielder","Spain",367391,"right","Toni Moya",NA,1998,3
"Spain",75,"Diego",NA,"Alende L\u00f3pez",718,"1997-08-25",180,"Defender","Spain",372515,"right","Alende",NA,1997,8
"Spain",88,"Christian",NA,"Rivera Hern\u00e1ndez",802,"1997-07-09",191,"Midfielder","Spain",373713,"right","Christian Rivera",NA,1997,7
"Mauritania",79,"Aly",NA,"Abeid",741,"1997-12-11",174,"Defender","Saudi Arabia",376565,"left","A. Abeid",18224,1997,12
"Spain",0,"Francesc",NA,"Regis Cresp\u00ed",936,"1996-09-30",0,"Forward","Spain",390613,"right","Xesc Regis",NA,1996,9
"Spain",74,"Carlos Isaac",NA,"Mu\u00f1oz Obejero",734,"1998-04-30",184,"Defender","Spain",396484,"right","Carlos Isaac",NA,1998,4
"Spain",80,"Pau",NA,"Francisco Torres",683,"1997-01-16",191,"Defender","Spain",400549,"left","Pau Torres",NA,1997,1
"Spain",75,"Dar\u00edo",NA,"Poveda Romera",734,"1997-03-13",185,"Forward","Spain",400564,"right","Dar\u00edo Poveda",NA,1997,3
"Spain",73,"Adri\u00e1n",NA,"L\u00f3pez Garrote",763,"1999-01-09",185,"Goalkeeper","Spain",405969,"right","Adri\u00e1n L\u00f3pez",NA,1999,1
"Spain",0,"Juan Cruz",NA,"Ag\u00fcero N\u00fa\u00f1ez",969,"1999-05-27",0,"Midfielder","Spain",405974,"left","Juan Ag\u00fcero",NA,1999,5
"Spain",0,"Alberto",NA,"Redondo Guijarro",984,"1997-05-22",0,"Defender","Spain",406460,"right","Alberto Redondo",NA,1997,5
"Spain",72,"Javier",NA,"Ontiveros Parra",683,"1997-09-09",170,"Midfielder","Spain",408293,"right","Javi Ontiveros",NA,1997,9
"Spain",77,"Aritz",NA,"Castro P\u00e9rez",27267,"1998-05-20",179,"Goalkeeper","Spain",410869,"right","Aritz	 Castro",NA,1998,5
"Spain",0,"Giovanni",NA,"Navarro Sol\u00e9",745,"1999-06-23",0,"Forward","Spain",422521,"left","Giovanni Navarro",NA,1999,6
"Spain",82,"Andoni",NA,"Zubiaurre Dorronsoro",723,"1996-12-04",188,"Goalkeeper","Spain",424431,"left","Andoni Zubiaurre",NA,1996,12
"Spain",73,"Imanol",NA,"Garc\u00eda Lugea",754,"1995-12-26",178,"Midfielder","Spain",450650,"right","Imanol Garc\u00eda",NA,1995,12
"Spain",69,"Francisco",NA,"Feuillassier \u00c1balo",736,"1998-05-12",172,"Midfielder","Argentina",461173,"right","F. Feuillassier",NA,1998,5
"Spain",78,"Alejandro",NA,"Dos Santos Ferreira",734,"1999-01-15",185,"Goalkeeper","Brazil",471984,"right","Alex Dos Santos",NA,1999,1
"Spain",60,"Jos\u00e9",NA,"Alonso Lara",771,"2000-03-07",167,"Midfielder","Spain",472489,"right","Lara",NA,2000,3
"Spain",65,"Diego",NA,"Varela Pamp\u00edn",718,"2000-03-15",173,"Defender","Spain",473386,"left","Pamp\u00edn",NA,2000,3
"Spain",68,"Jose Carlos",NA,"Sanchez Gonzalez",710,"1998-08-24",177,"Midfielder","Spain",476095,"right","Jose Carlos",NA,1998,8
"Spain",73,"Ander",NA,"Guevara Lajo",723,"1997-07-07",180,"Midfielder","Spain",477352,"right","Ander Guevara",NA,1997,7
"Portugal",81,"Leonardo",NA,"Miramar Rocha",5122,"1997-05-23",198,"Forward","Portugal",484931,"right","Leonardo Rocha",NA,1997,5
"Spain",68,"Alejandro Miguel",NA,"Mula Sanchez",683,"1996-07-23",178,"Midfielder","Spain",485383,"right","\u00c1lex Mula",NA,1996,7
"Spain",68,"Eduardo",NA,"Exp\u00f3sito Ja\u00e9n",677,"1996-08-01",178,"Midfielder","Spain",499843,"right","Edu Exp\u00f3sito",NA,1996,8
"Spain",0,"Mujaid",NA,"Sadick Aliu",859,"2000-03-14",180,"Defender","Spain",516397,"unknown","Mujaid Sadick",NA,2000,3
"Spain",0,"V\u00edctor",NA,"San Bartolom\u00e9 Prieto",729,"1999-10-26",0,"Midfielder","Spain",517435,"right","San Bartolom\u00e9",NA,1999,10
"Spain",72,"Carlos",NA,"Redruello Nimo",702,"1997-06-23",183,"Defender","Spain",519095,"left","Redru",NA,1997,6
"Spain",65,"Fabio",NA,"Gonz\u00e1lez Estupi\u00f1an",1074,"1997-02-12",176,"Midfielder","Spain",519496,"right","Fabio Gonz\u00e1lez",NA,1997,2
"Spain",82,"Ioritz",NA,"Landeta Batiz",9492,"1995-10-10",193,"Goalkeeper","Spain",523328,"unknown","Ioritz Landeta",NA,1995,10
"Spain",78,"Daniel",NA,"Vivian Moreno",729,"1999-07-05",183,"Defender","Spain",525104,"unknown","Vivian",NA,1999,7
"Spain",0,"Francisco",NA,"Barbosa Vieites",718,"1999-05-07",0,"Goalkeeper","Spain",548764,"unknown","Fran Vieites",NA,1999,5
"Mexico",78,"Francisco Guillermo",NA,"Ochoa Maga\u00f1a",5083,"1985-07-13",183,"Goalkeeper","Mexico",25816,"right","G. Ochoa",NA,1985,7
"Ukraine",62,"Roman",NA,"Zozulya",685,"1989-11-17",175,"Forward","Ukraine",105380,"right","R. Zozulya",NA,1989,11
"Spain",73,"David",NA,"Costas Cordal",692,"1995-03-26",184,"Defender","Spain",275296,"right","David Costas",NA,1995,3
"Serbia",66,"Dejan",NA,"Dra\u017ei\u0107",14376,"1995-09-26",178,"Midfielder","Serbia",282994,"right","D. Dra\u017ei\u0107",NA,1995,9
"Spain",62,"Alejandro",NA,"Pozo Pozo",846,"1999-02-22",173,"Midfielder","Spain",396513,"right","Alex Pozo",1604,1999,2
"Bosnia-Herzegovina",72,"Izet",NA,"Hajrovi\u0107",9417,"1991-08-04",177,"Midfielder","Switzerland",49992,"left","I. Hajrovi\u0107",NA,1991,8
"Netherlands",67,"Wesley",NA,"Sneijder",16444,"1984-06-09",171,"Midfielder","Netherlands",20531,"right","W. Sneijder",NA,1984,6
"Algeria",83,"Ra\u00efs",NA,"M'Bolhi Ouhab",16468,"1986-04-25",188,"Goalkeeper","France",139295,"right","R. M'Bolhi",16009,1986,4
"Germany",86,"Konstantinos",NA,"Mitroglou",3771,"1988-03-12",188,"Forward","Greece",93331,"left","K. Mitroglou",12678,1988,3
"France",82,"Sloan",NA,"Privat",3814,"1989-07-24",186,"Forward","French Guiana",25479,"right","S. Privat",18799,1989,7
"France",77,"Emmanuel",NA,"Bourgaud",3829,"1987-10-25",179,"Midfielder","France",29590,"right","E. Bourgaud",NA,1987,10
"France",84,"Romain",NA,"Thomas",3799,"1988-06-12",193,"Defender","France",29474,"left","R. Thomas",NA,1988,6
"France",72,"K\u00e9vin",NA,"B\u00e9rigaud",34760,"1988-05-09",176,"Forward","France",26665,"right","K. B\u00e9rigaud",NA,1988,5
"Benin",78,"Emmanuel",NA,"Imorou",3783,"1988-09-16",181,"Defender","France",70171,"left","E. Imorou",18884,1988,9
"Norway",86,"Alexander ",NA,"Toft S\u00f8derlund",7091,"1987-08-03",187,"Forward","Norway",54819,"right","A. S\u00f8derlund",NA,1987,8
"France",68,"Jonathan",NA,"Delaplace",3788,"1986-03-20",167,"Midfielder","France",38236,"right","J. Delaplace",NA,1986,3
"France",69,"J\u00e9r\u00e9my",NA,"Grimm",3779,"1987-03-27",181,"Midfielder","France",29137,"right","J. Grimm",NA,1987,3
"Senegal",70,"Saliou",NA,"Ciss",3799,"1989-06-15",175,"Defender","Senegal",54313,"left","S. Ciss",NA,1989,6
"France",66,"Jimmy",NA,"Giraudon",3795,"1992-01-16",184,"Defender","France",29291,"right","J. Giraudon",NA,1992,1
"Luxembourg",80,"Chris",NA,"Philipps",13505,"1994-03-08",182,"Midfielder","Luxembourg",138577,"right","C. Philipps",14765,1994,3
"Algeria",74,"Mohamed Youcef",NA,"Bela\u00efli",16232,"1992-03-14",178,"Forward","Algeria",119448,"right","Y. Bela\u00efli",NA,1992,3
"France",73,"Pierrick",NA,"Capelle",3799,"1987-04-15",181,"Midfielder","France",27646,"left","P. Capelle",NA,1987,4
"Guinea",89,"Ernest",NA,"Seka",3792,"1987-06-22",185,"Defender","France",29588,"right","E. Seka",19649,1987,6
"France",72,"Rapha\u00ebl",NA,"Adiceam",4244,"1990-07-03",179,"Goalkeeper","France",29314,"unknown","R. Adiceam",NA,1990,7
"French Guiana",79,"Kevin",NA,"Rimane",3928,"1991-02-23",180,"Defender","French Guiana",26603,"right","K. Rimane",18799,1991,2
"Martinique",75,"Christopher",NA,"H\u00e9relle",3775,"1992-08-22",188,"Defender","France",28314,"right","C. H\u00e9relle",NA,1992,8
"Algeria",70,"Rachid",NA,"Ghezzal",1631,"1992-05-09",182,"Midfielder","France",28117,"left","R. Ghezzal",16009,1992,5
"France",77,"Dimitri",NA,"Li\u00e9nard",3779,"1988-02-13",184,"Midfielder","France",28990,"left","D. Li\u00e9nard",NA,1988,2
"Spain",77,"Pablo",NA,"Martinez",3779,"1989-02-21",182,"Defender","France",29616,"left","P. Martinez",NA,1989,2
"France",79,"Quentin",NA,"Beunardeau",9630,"1994-02-27",184,"Goalkeeper","France",28055,"right","Q. Beunardeau",NA,1994,2
"Congo DR",76,"Jordan",NA,"Ikoko",3785,"1994-02-03",177,"Defender","France",28528,"right","J. Ikoko",NA,1994,2
"Cameroon",78,"Adrien ",NA,"Tameze",3775,"1994-11-04",180,"Midfielder","France",28230,"right","A. Tameze",NA,1994,11
"Algeria",74,"Karim",NA,"Azamoum",700,"1990-01-17",178,"Midfielder","France",28866,"right","K. Azamoum",NA,1990,1
"Hungary",81,"\u00c1d\u00e1m",NA,"Lang",11611,"1993-01-17",188,"Defender","Hungary",76201,"right","\u00c1. Lang",10451,1993,1
"France",65,"Bryan",NA,"Pel\u00e9",3795,"1992-03-25",169,"Midfielder","France",29641,"left","B. Pel\u00e9",NA,1992,3
"France",67,"Florent",NA,"Mollet",3787,"1991-11-19",170,"Midfielder","France",30437,"right","F. Mollet",NA,1991,11
"France",73,"Jordan",NA,"Mari\u00e9",3804,"1991-09-29",177,"Midfielder","France",30427,"right","J. Mari\u00e9",NA,1991,9
"France",81,"Ibrahim",NA,"Amadou",680,"1993-04-06",184,"Midfielder","Cameroon",28232,"right","I. Amadou",NA,1993,4
"Congo",76,"Arnold",NA,"Bouka Moutou",3804,"1988-11-28",176,"Defender","France",29843,"left","A. Bouka Moutou",NA,1988,11
"Senegal",85,"Santy",NA,"Ngom",3924,"1993-03-07",181,"Forward","France",28073,"right","S. Ngom",NA,1993,3
"France",81,"Ga\u00ebtan ",NA,"Laborde",3787,"1994-05-03",182,"Forward","France",27955,"left","G. Laborde",NA,1994,5
"Mali",78,"Guessouma",NA,"Fofana",3785,"1992-12-17",184,"Midfielder","France",28948,"right","G. Fofana",NA,1992,12
"Algeria",76,"Yassine",NA,"Benzia",4487,"1994-09-08",178,"Forward","France",28122,"right","Y. Benzia",16009,1994,9
"Morocco",72,"Fouad",NA,"Chafik",3804,"1986-10-16",183,"Defender","France",29748,"right","F. Chafik",NA,1986,10
"Spain",71,"Ruben",NA,"Aguilar",3787,"1993-04-26",172,"Defender","France",28335,"right","R. Aguilar",NA,1993,4
"Ivoire""",73,"Thomas",NA,"Tour\u00e9",3799,"1993-12-27",175,"Forward","France",27959,"right","T. Tour\u00e9",NA,1993,12
"Senegal",76,"Opa",NA,"Nguette",3777,"1994-07-08",182,"Forward","France",28965,"right","O. Nguette",19314,1994,7
"Algeria",72,"Nabil",NA,"Fekir",3766,"1993-07-18",173,"Midfielder","France",28115,"left","N. Fekir",4418,1993,7
"Portugal",84,"Carlos Miguel",NA,"Ribeiro Dias",13505,"1993-02-26",183,"Midfielder","Portugal",135937,"right","Caf\u00fa",NA,1993,2
"Algeria",86,"Mehdi Jean",NA,"Tahrat",3773,"1990-01-24",193,"Defender","France",28364,"right","M. Tahrat",16009,1990,1
"France",78,"Th\u00e9o",NA,"Pellenard",3772,"1994-03-04",184,"Defender","France",27958,"left","T. Pellenard",NA,1994,3
"Cape Verde Islands",72,"Christopher",NA,"Martins Pereira",3795,"1997-02-19",188,"Midfielder","Luxembourg",216614,"right","C. Martins Pereira",14765,1997,2
"France",70,"Adri\u00e1n Luciano",NA,"Santos Sahibeddine",3977,"1994-08-09",179,"Forward","France",207061,"unknown","A. Sahibeddine",NA,1994,8
"Argentina",74,"Brian Leonel",NA,"Fern\u00e1ndez",15412,"1994-09-26",172,"Forward","Argentina",207002,"right","B. Fern\u00e1ndez",NA,1994,9
"Ivoire""",77,"Benjamin ",NA,"Kantie Karamoko",7114,"1995-05-17",192,"Defender","France",209102,"right","B. Karamoko",NA,1995,5
"Congo DR",81,"Anthony",NA,"Walongwa",3924,"1993-10-15",182,"Defender","France",217867,"right","A. Walongwa",25272,1993,10
"Martinique",82,"Lo\u00efs",NA,"Diony",3782,"1992-12-20",183,"Forward","France",217878,"right","L. Diony",NA,1992,12
"Mali",73,"Hamari",NA,"Traor\u00e9",3774,"1992-01-27",175,"Defender","Mali",228963,"right","H. Traor\u00e9",NA,1992,1
"Portugal",63,"Afonso",NA,"Mendes Ribeiro Figueiredo",9611,"1993-01-06",169,"Defender","Portugal",222761,"left","Afonso Figueiredo",NA,1993,1
"Congo DR",71,"Harisson",NA,"Manzala",3799,"1994-03-06",177,"Midfielder","France",229198,"right","H. Manzala",NA,1994,3
"France",68,"Benjamin",NA,"Bourigeaud",3774,"1994-01-14",178,"Midfielder","France",228981,"right","B. Bourigeaud",NA,1994,1
"France",86,"J\u00e9r\u00f4me",NA,"Prior",3772,"1995-08-08",187,"Goalkeeper","France",229078,"right","J. Prior",NA,1995,8
"France",75,"Wylan",NA,"Cyprien",3775,"1995-01-28",180,"Midfielder","Guadeloupe",228983,"right","W. Cyprien",NA,1995,1
"France",84,"Thomas",NA,"Didillon",5068,"1995-11-28",193,"Goalkeeper","France",229110,"right","T. Didillon",NA,1995,11
"France",69,"Gnaly Maxwell",NA,"Cornet",3766,"1996-09-27",179,"Forward","Ivoire""",228946,"left","M. Cornet",NA,1996,9
"France",80,"Yann",NA,"Bodiger",3780,"1995-02-09",188,"Midfielder","France",229140,"left","Y. Bodiger",34101,1995,2
"France",0,"Najib",NA,"Gandi",3924,"1994-06-23",0,"Midfielder","France",229119,"unknown","N. Gandi",NA,1994,6
"France",78,"Florian",NA,"Escales",4058,"1996-02-03",184,"Goalkeeper","France",228936,"left","F. Escales",NA,1996,2
"France",66,"Adrien",NA,"Hunou",3774,"1994-01-19",176,"Midfielder","France",229124,"right","A. Hunou",34101,1994,1
"France",83,"Gautier",NA,"Lloris",3775,"1995-07-18",191,"Defender","France",231166,"left","G. Lloris",NA,1995,7
"France",87,"S\u00e9ga",NA,"Coulibaly",3792,"1996-06-09",184,"Defender","Mali",233855,"right","S. Coulibaly",NA,1996,6
"France",75,"Dorian",NA,"Grange",3917,"1996-05-10",184,"Goalkeeper","France",235448,"right","D. Grange",NA,1996,5
"France",75,"Jessy",NA,"Benet",3798,"1995-06-24",186,"Midfielder","France",240225,"left","J. Benet",NA,1995,6
"Central African Republic",75,"Dylan",NA,"Mboumbouni",3917,"1996-02-20",182,"Defender","France",256933,"right","D. Mboumbouni",19610,1996,2
"Brazil",76,"Thiago",NA,"Maia Alencar",3776,"1997-03-23",179,"Midfielder","Brazil",257750,"left","Thiago Maia",NA,1997,3
"France",70,"Valentin",NA,"Rongier",3770,"1994-12-07",172,"Midfielder","France",260002,"right","V. Rongier",NA,1994,12
"Congo",68,"Dylan",NA,"Bahamboula",11630,"1995-05-22",185,"Midfielder","France",331918,"right","D. Bahamboula",NA,1995,5
"France",84,"Makan",NA,"Macalou",3865,"1996-02-07",185,"Forward","France",265128,"right","M. Macalou",NA,1996,2
"Czech Republic",86,"Luk\u00e1\u0161",NA,"Pokorn\u00fd",11242,"1993-07-05",190,"Defender","Czech Republic",268659,"left","L. Pokorn\u00fd",NA,1993,7
"France",74,"Jordan",NA,"Tell",3925,"1997-06-10",185,"Forward","Guadeloupe",278513,"right","J. Tell",4426,1997,6
"Senegal",82,"Mamadou",NA,"Thiam",1663,"1995-03-20",180,"Forward","France",278515,"right","M. Thiam",NA,1995,3
"France",79,"R\u00e9my",NA,"Descamps",3797,"1996-06-25",194,"Goalkeeper","France",279772,"left","R. Descamps",NA,1996,6
"France",82,"Moussa",NA,"Niakhat\u00e9",2460,"1996-03-08",190,"Defender","France",290119,"left","M. Niakhat\u00e9",4425,1996,3
"France",78,"Mouctar",NA,"Diakhaby",674,"1996-12-19",189,"Defender","France",292654,"right","M. Diakhaby",NA,1996,12
"France",80,"Pierre-Daniel",NA,"Nguinda Ndiffon",5070,"1996-06-18",184,"Defender","Cameroon",331916,"right","P. Nguinda",NA,1996,6
"Senegal",79,"Habibou Mouhamadou",NA,"Diallo",3777,"1995-06-15",186,"Forward","Senegal",294697,"right","H. Diallo",NA,1995,6
"France",78,"Brighton",NA,"Labeau",4059,"1996-01-01",181,"Forward","France",331913,"right","B. Labeau",NA,1996,1
"France",68,"Olivier",NA,"Boscagli",3775,"1997-11-18",181,"Defender","France",296888,"left","O. Boscagli",4425,1997,11
"France",78,"Anthony",NA,"Ribelin",3899,"1996-04-08",180,"Midfielder","France",302908,"right","A. Ribelin",NA,1996,4
"Cameroon",70,"James Edward",NA,"Lea Siliki",3774,"1996-06-12",183,"Midfielder","France",325781,"left","J. Lea Siliki",NA,1996,6
"Senegal",70,"Racine",NA,"Coly",3775,"1995-12-08",185,"Defender","Senegal",326946,"left","R. Coly",19314,1995,12
"France",65,"Gauthier",NA,"Hein",3777,"1996-08-07",170,"Midfielder","France",330395,"left","G. Hein",NA,1996,8
"Algeria",74,"Rayan",NA,"Souici",3817,"1998-02-28",178,"Defender","France",342088,"right","R. Souici",NA,1998,2
"Benin",85,"Olivier",NA,"Verdon",3768,"1995-10-05",190,"Defender","France",342194,"right","O. Verdon",18884,1995,10
"France",67,"Alec",NA,"Georgen",3928,"1998-09-17",172,"Defender","France",344743,"right","A. Georgen",NA,1998,9
"France",0,"S\u00e9bastien",NA,"Cibois",3928,"1998-03-02",186,"Goalkeeper","France",347192,"right","S. Cibois",NA,1998,3
"Italy",71,"Lorenzo",NA,"Callegari",3182,"1998-02-27",174,"Midfielder","France",347198,"right","L. Callegari",NA,1998,2
"Greece",70,"Alexandros",NA,"Katranis",5187,"1998-05-04",174,"Defender","Greece",347277,"left","A. Katranis",12684,1998,5
"France",69,"Maxime",NA,"Bernauer",3927,"1998-07-01",184,"Defender","France",352987,"right","M. Bernauer",NA,1998,7
"France",80,"Yannis",NA,"Clementia",3775,"1997-07-05",188,"Goalkeeper","Martinique",367041,"right","Y. Clementia",NA,1997,7
"France",85,"Alexandre",NA,"Olliero",3770,"1996-02-15",193,"Goalkeeper","France",366573,"right","A. Olliero",NA,1996,2
"Ghana",72,"Elisha",NA,"Owusu",3768,"1997-11-07",182,"Midfielder","France",370093,"right","E. Owusu",NA,1997,11
"France",0,"Ruben",NA,"Droehnle",3925,"1998-07-11",0,"Defender","France",372909,"unknown","R. Droehlne",NA,1998,7
"Cameroon",91,"Gerzino",NA,"Nyamsi",3774,"1997-01-22",194,"Defender","France",372547,"right","G. Nyamsi",4426,1997,1
"France",71,"Valentin",NA,"Rosier",3804,"1996-08-19",175,"Defender","France",393214,"right","V. Rosier",4425,1996,8
"Morocco",68,"Youssef",NA,"Maziz",3854,"1998-06-24",175,"Midfielder","France",394009,"right","Y. Maziz",NA,1998,6
"France",74,"Antoine",NA,"Bernede",3928,"1999-05-26",177,"Forward","France",397029,"right","A. Bernede",NA,1999,5
"France",0,"Corentin",NA,"Faussot",4062,"1998-01-04",0,"Midfielder","France",394577,"unknown","C. Faussot",NA,1998,1
"Congo",74,"Jordi",NA,"Mboula Queralt",19830,"1999-03-16",183,"Forward","Spain",405977,"right","Jordi Mboula",NA,1999,3
"France",65,"Vincent",NA,"Marcel",3795,"1997-04-09",180,"Midfielder","Guadeloupe",421809,"left","V. Marcel",NA,1997,4
"France",58,"Lilian",NA,"Fournier",3919,"1998-05-18",166,"Midfielder","France",426704,"right","L. Fournier",NA,1998,5
"France",0,"Cl\u00e9ment",NA,"Billemaz",4062,"1998-09-22",0,"Forward","France",421864,"unknown","C. Billemaz",NA,1998,9
"France",66,"Mahdi",NA,"Camara",3930,"1998-06-30",178,"Midfielder","France",426712,"right","M. Camara",NA,1998,6
"Brazil",78,"Gabriel",NA,"dos Santos Magalh\u00e3es",3776,"1997-12-19",190,"Defender","Brazil",415917,"left","Gabriel",NA,1997,12
"France",0,"Maxime",NA,"Sivis",4038,"1998-04-01",0,"Midfielder","France",426771,"unknown","M. Sivis",NA,1998,4
"France",64,"Christopher",NA,"Rocchia",4058,"1998-02-01",172,"Defender","France",421858,"left","C. Rocchia",NA,1998,2
"Italy",60,"Adrien",NA,"Bongiovanni",5070,"1999-09-20",170,"Forward","Belgium",422514,"right","A. Bongiovanni",NA,1999,9
"France",0,"Samuel",NA,"Robert",4062,"1998-01-12",0,"Forward","France",436254,"unknown","S. Robert",NA,1998,1
"Morocco",78,"Driss",NA,"Khalid",3933,"1999-02-07",180,"Forward","France",437057,"right","D. Khalid",NA,1999,2
"France",59,"Armand",NA,"Laurient\u00e9",3925,"1998-12-04",171,"Forward","France",437238,"right","A. Laurient\u00e9",NA,1998,12
"France",73,"Randal",NA,"Kolo Muani",3924,"1998-12-05",187,"Forward","Congo DR",437490,"unknown","R. Kolo",NA,1998,12
"Cape Verde Islands",67,"Kenny",NA,"Rocha Santos",3930,"2000-01-03",174,"Midfielder","Cape Verde Islands",453631,"right","K. Rocha Santos",19166,2000,1
"France",0,"Vincent",NA,"Peugnet",3919,"1998-02-05",0,"Defender","France",454268,"unknown","V. Peugnet",NA,1998,2
"France",65,"Bryan",NA,"Mbeumo",3795,"1999-08-02",171,"Forward","France",454388,"left","B. Mbeumo",NA,1999,8
"France",66,"Timothy",NA,"Weah",3928,"2000-02-22",185,"Forward","United States",471774,"right","T. Weah",8134,2000,2
"France",65,"Julien",NA,"Serrano",19831,"1998-02-13",181,"Defender","France",472126,"left","J. Serrano",NA,1998,2
"Algeria",72,"Yacine",NA,"Adli",3928,"2000-07-29",183,"Midfielder","France",472194,"right","Y. Adli",4423,2000,7
"Cameroon",76,"Aur\u00e9lien",NA,"Tchouam\u00e9ni",3772,"2000-01-27",185,"Midfielder","France",480145,"right","A. Tchouam\u00e9ni",4423,2000,1
"France",0,"Bastien",NA,"Rempp",3934,"1998-11-11",0,"Goalkeeper","France",482153,"unknown","B. Rempp",NA,1998,11
"France",81,"Oumar",NA,"Solet Bomawoko",3917,"2000-02-07",192,"Defender","France",486593,"right","O. Solet",33157,2000,2
